Time, Vsupply, ia, dca, current, tension, frequence
4.29, 15.61, 1.48, 0.05, 1.469, 0.778, 2437
4.291, 15.61, 1.456, 0.049, 1.469, 0.778, 2437
4.292, 15.61, 1.465, 0.049, 1.468, 0.778, 2437
4.293, 15.61, 1.443, 0.049, 1.467, 0.777, 2437
4.294, 15.61, 1.42, 0.049, 1.466, 0.777, 2437
4.295, 15.61, 1.458, 0.05, 1.466, 0.777, 2437
4.296, 15.61, 1.491, 0.05, 1.466, 0.777, 2437
4.297, 15.61, 1.478, 0.05, 1.467, 0.778, 2437
4.298, 15.61, 1.486, 0.05, 1.468, 0.778, 2437
4.299, 15.61, 1.486, 0.049, 1.469, 0.778, 2437
4.3, 15.61, 1.425, 0.049, 1.468, 0.778, 2437
4.301, 15.61, 1.433, 0.049, 1.466, 0.777, 2437
4.302, 15.61, 1.47, 0.049, 1.465, 0.777, 2437
4.303, 15.61, 1.464, 0.05, 1.464, 0.777, 2437
4.304, 15.61, 1.482, 0.05, 1.465, 0.777, 2437
4.305, 15.61, 1.506, 0.05, 1.466, 0.777, 2437
4.307, 15.61, 1.508, 0.05, 1.468, 0.778, 2437
4.308, 15.61, 1.443, 0.049, 1.467, 0.778, 2437
4.308, 15.61, 1.444, 0.049, 1.467, 0.777, 2437
4.309, 15.61, 1.459, 0.049, 1.467, 0.777, 2437
4.31, 15.61, 1.436, 0.049, 1.465, 0.777, 2437
4.311, 15.61, 1.5, 0.05, 1.465, 0.777, 2437
4.312, 15.61, 1.478, 0.05, 1.465, 0.777, 2437
4.313, 15.61, 1.506, 0.05, 1.467, 0.778, 2437
4.314, 15.61, 1.474, 0.05, 1.468, 0.778, 2437
4.315, 15.61, 1.467, 0.049, 1.469, 0.778, 2437
4.316, 15.61, 1.436, 0.049, 1.468, 0.778, 2437
4.317, 15.61, 1.454, 0.049, 1.467, 0.777, 2437
4.318, 15.61, 1.42, 0.049, 1.466, 0.777, 2437
4.319, 15.61, 1.468, 0.05, 1.465, 0.777, 2437
4.32, 15.62, 1.475, 0.05, 1.465, 0.777, 2437
4.321, 15.62, 1.504, 0.05, 1.466, 0.777, 2437
4.322, 15.62, 1.501, 0.05, 1.467, 0.778, 2437
4.334, 15.62, 1.477, 0.05, 1.467, 0.778, 2639
4.335, 15.62, 1.463, 0.05, 1.468, 0.779, 2639
4.336, 15.62, 1.454, 0.049, 1.468, 0.779, 2639
4.337, 15.62, 1.466, 0.049, 1.467, 0.778, 2639
4.338, 15.62, 1.458, 0.049, 1.466, 0.777, 2639
4.339, 15.62, 1.453, 0.049, 1.465, 0.777, 2639
4.34, 15.62, 1.498, 0.05, 1.465, 0.778, 2639
4.341, 15.62, 1.503, 0.05, 1.466, 0.778, 2639
4.342, 15.62, 1.503, 0.05, 1.468, 0.778, 2639
4.343, 15.62, 1.475, 0.049, 1.468, 0.779, 2639
4.344, 15.62, 1.475, 0.049, 1.468, 0.779, 2639
4.345, 15.62, 1.408, 0.049, 1.466, 0.778, 2639
4.346, 15.62, 1.456, 0.049, 1.465, 0.777, 2639
4.347, 15.62, 1.443, 0.05, 1.465, 0.777, 2639
4.348, 15.62, 1.52, 0.05, 1.466, 0.778, 2639
4.349, 15.62, 1.509, 0.05, 1.467, 0.778, 2639
4.35, 15.62, 1.5, 0.05, 1.468, 0.778, 2639
4.351, 15.62, 1.431, 0.049, 1.468, 0.778, 2639
4.352, 15.62, 1.459, 0.049, 1.467, 0.778, 2639
4.353, 15.62, 1.434, 0.049, 1.466, 0.777, 2639
4.354, 15.62, 1.475, 0.05, 1.465, 0.777, 2639
4.355, 15.62, 1.494, 0.05, 1.465, 0.777, 2639
4.356, 15.62, 1.498, 0.05, 1.467, 0.778, 2639
4.357, 15.62, 1.471, 0.05, 1.468, 0.778, 2639
4.358, 15.62, 1.438, 0.049, 1.468, 0.778, 2639
4.359, 15.62, 1.443, 0.049, 1.467, 0.778, 2639
4.36, 15.62, 1.435, 0.049, 1.466, 0.777, 2639
4.361, 15.62, 1.434, 0.049, 1.465, 0.777, 2639
4.362, 15.62, 1.478, 0.05, 1.465, 0.777, 2639
4.363, 15.62, 1.48, 0.05, 1.466, 0.778, 2639
4.364, 15.62, 1.516, 0.05, 1.467, 0.778, 2639
4.365, 15.62, 1.485, 0.05, 1.468, 0.778, 2639
4.366, 15.62, 1.436, 0.049, 1.468, 0.778, 2639
4.367, 15.62, 1.434, 0.049, 1.467, 0.778, 2639
4.368, 15.62, 1.456, 0.049, 1.466, 0.777, 2639
4.369, 15.62, 1.433, 0.05, 1.465, 0.777, 2639
4.37, 15.62, 1.433, 0.05, 1.465, 0.777, 2639
4.371, 15.62, 1.505, 0.05, 1.466, 0.778, 2639
4.372, 15.61, 1.5, 0.05, 1.468, 0.778, 2639
4.373, 15.61, 1.447, 0.049, 1.468, 0.778, 2639
4.374, 15.61, 1.461, 0.049, 1.467, 0.778, 2639
4.375, 15.61, 1.458, 0.049, 1.466, 0.777, 2639
4.376, 15.61, 1.456, 0.049, 1.465, 0.777, 2639
4.377, 15.61, 1.456, 0.049, 1.465, 0.777, 2639
4.378, 15.61, 1.5, 0.05, 1.465, 0.777, 2639
4.379, 15.61, 1.506, 0.05, 1.466, 0.778, 2639
4.38, 15.61, 1.466, 0.049, 1.467, 0.778, 2639
4.381, 15.61, 1.446, 0.049, 1.467, 0.778, 2639
4.382, 15.61, 1.445, 0.049, 1.466, 0.777, 2639
4.383, 15.61, 1.414, 0.049, 1.465, 0.777, 2639
4.384, 15.61, 1.462, 0.05, 1.464, 0.777, 2639
4.385, 15.61, 1.474, 0.05, 1.464, 0.777, 2639
4.386, 15.61, 1.511, 0.05, 1.465, 0.778, 2639
4.387, 15.61, 1.467, 0.05, 1.466, 0.778, 2639
4.388, 15.61, 1.467, 0.049, 1.466, 0.778, 2639
4.389, 15.61, 1.445, 0.049, 1.465, 0.778, 2639
4.39, 15.61, 1.432, 0.049, 1.464, 0.777, 2639
4.391, 15.61, 1.469, 0.049, 1.463, 0.777, 2639
4.392, 15.62, 1.439, 0.05, 1.463, 0.777, 2639
4.393, 15.62, 1.508, 0.05, 1.464, 0.777, 2639
4.394, 15.61, 1.492, 0.05, 1.465, 0.778, 2639
4.395, 15.61, 1.492, 0.05, 1.465, 0.778, 2639
4.396, 15.62, 1.425, 0.049, 1.465, 0.778, 2639
4.397, 15.62, 1.448, 0.049, 1.465, 0.777, 2639
4.398, 15.62, 1.441, 0.049, 1.464, 0.777, 2639
4.399, 15.62, 1.455, 0.05, 1.463, 0.777, 2639
4.4, 15.62, 1.487, 0.05, 1.463, 0.777, 2639
4.401, 15.62, 1.476, 0.05, 1.465, 0.778, 2639
4.402, 15.62, 1.481, 0.05, 1.466, 0.778, 2639
4.403, 15.62, 1.458, 0.049, 1.466, 0.778, 2639
4.404, 15.62, 1.453, 0.049, 1.465, 0.778, 2639
4.405, 15.62, 1.447, 0.049, 1.464, 0.777, 2639
4.406, 15.62, 1.417, 0.049, 1.463, 0.777, 2639
4.407, 15.62, 1.506, 0.05, 1.463, 0.777, 2639
4.408, 15.62, 1.522, 0.05, 1.464, 0.777, 2639
4.409, 15.62, 1.511, 0.05, 1.466, 0.778, 2639
4.41, 15.62, 1.467, 0.049, 1.467, 0.778, 2639
4.411, 15.62, 1.465, 0.049, 1.466, 0.778, 2639
4.412, 15.62, 1.451, 0.049, 1.466, 0.777, 2639
4.413, 15.62, 1.436, 0.049, 1.465, 0.777, 2639
4.414, 15.62, 1.482, 0.05, 1.464, 0.777, 2639
4.415, 15.62, 1.511, 0.05, 1.464, 0.777, 2639
4.416, 15.62, 1.49, 0.05, 1.465, 0.778, 2639
4.417, 15.62, 1.506, 0.05, 1.467, 0.778, 2639
4.418, 15.62, 1.47, 0.049, 1.467, 0.778, 2639
4.419, 15.62, 1.431, 0.049, 1.466, 0.778, 2639
4.42, 15.62, 1.431, 0.049, 1.466, 0.778, 2639
4.421, 15.62, 1.416, 0.049, 1.464, 0.777, 2639
4.422, 15.62, 1.429, 0.05, 1.463, 0.777, 2639
4.423, 15.61, 1.5, 0.05, 1.465, 0.777, 2639
4.435, 15.61, 1.445, 0.049, 1.468, 0.778, 2859
4.436, 15.61, 1.43, 0.049, 1.466, 0.778, 2859
4.437, 15.62, 1.441, 0.049, 1.465, 0.777, 2859
4.438, 15.61, 1.484, 0.05, 1.465, 0.777, 2859
4.439, 15.61, 1.462, 0.05, 1.466, 0.778, 2859
4.44, 15.62, 1.484, 0.05, 1.468, 0.778, 2859
4.441, 15.62, 1.484, 0.05, 1.468, 0.778, 2859
4.442, 15.62, 1.438, 0.049, 1.467, 0.778, 2859
4.443, 15.62, 1.455, 0.049, 1.466, 0.777, 2859
4.444, 15.62, 1.459, 0.049, 1.465, 0.777, 2859
4.445, 15.61, 1.46, 0.05, 1.465, 0.777, 2859
4.446, 15.61, 1.46, 0.05, 1.465, 0.777, 2859
4.447, 15.62, 1.484, 0.05, 1.468, 0.778, 2859
4.448, 15.62, 1.443, 0.049, 1.468, 0.778, 2859
4.449, 15.62, 1.426, 0.049, 1.467, 0.778, 2859
4.45, 15.62, 1.426, 0.049, 1.467, 0.778, 2859
4.451, 15.62, 1.465, 0.049, 1.465, 0.777, 2859
4.452, 15.61, 1.5, 0.05, 1.465, 0.777, 2859
4.453, 15.61, 1.477, 0.05, 1.467, 0.778, 2859
4.454, 15.61, 1.482, 0.05, 1.468, 0.778, 2859
4.455, 15.61, 1.436, 0.049, 1.468, 0.778, 2859
4.456, 15.61, 1.442, 0.049, 1.467, 0.778, 2859
4.457, 15.61, 1.414, 0.049, 1.465, 0.777, 2859
4.458, 15.61, 1.477, 0.05, 1.465, 0.777, 2859
4.459, 15.61, 1.477, 0.05, 1.465, 0.777, 2859
4.46, 15.61, 1.505, 0.05, 1.467, 0.778, 2859
4.461, 15.61, 1.485, 0.05, 1.468, 0.778, 2859
4.462, 15.61, 1.475, 0.049, 1.468, 0.778, 2859
4.463, 15.61, 1.448, 0.049, 1.468, 0.778, 2859
4.464, 15.61, 1.449, 0.049, 1.467, 0.777, 2859
4.465, 15.61, 1.453, 0.049, 1.466, 0.777, 2859
4.466, 15.61, 1.492, 0.05, 1.466, 0.777, 2859
4.467, 15.61, 1.522, 0.05, 1.467, 0.778, 2859
4.468, 15.61, 1.5, 0.05, 1.468, 0.778, 2859
4.469, 15.61, 1.428, 0.049, 1.468, 0.778, 2859
4.47, 15.61, 1.434, 0.049, 1.467, 0.778, 2859
4.471, 15.61, 1.449, 0.049, 1.466, 0.777, 2859
4.472, 15.61, 1.504, 0.05, 1.465, 0.777, 2859
4.473, 15.61, 1.476, 0.05, 1.466, 0.777, 2859
4.474, 15.61, 1.487, 0.05, 1.468, 0.778, 2859
4.475, 15.61, 1.487, 0.05, 1.468, 0.778, 2859
4.476, 15.61, 1.436, 0.049, 1.468, 0.778, 2859
4.477, 15.61, 1.44, 0.049, 1.467, 0.777, 2859
4.478, 15.61, 1.44, 0.049, 1.466, 0.777, 2859
4.479, 15.61, 1.45, 0.05, 1.466, 0.777, 2859
4.48, 15.61, 1.483, 0.05, 1.466, 0.777, 2859
4.481, 15.61, 1.489, 0.05, 1.467, 0.778, 2859
4.482, 15.61, 1.486, 0.05, 1.468, 0.778, 2859
4.483, 15.61, 1.434, 0.049, 1.468, 0.778, 2859
4.484, 15.61, 1.422, 0.049, 1.467, 0.777, 2859
4.485, 15.61, 1.415, 0.049, 1.465, 0.777, 2859
4.486, 15.61, 1.466, 0.05, 1.465, 0.777, 2859
4.487, 15.61, 1.513, 0.05, 1.465, 0.777, 2859
4.488, 15.61, 1.519, 0.05, 1.467, 0.778, 2859
4.489, 15.61, 1.486, 0.05, 1.468, 0.778, 2859
4.49, 15.61, 1.444, 0.049, 1.467, 0.778, 2859
4.491, 15.61, 1.45, 0.049, 1.466, 0.777, 2859
4.492, 15.61, 1.451, 0.049, 1.466, 0.777, 2859
4.493, 15.61, 1.452, 0.05, 1.465, 0.777, 2859
4.494, 15.61, 1.452, 0.05, 1.465, 0.777, 2859
4.495, 15.61, 1.498, 0.05, 1.467, 0.778, 2859
4.496, 15.61, 1.479, 0.05, 1.468, 0.778, 2859
4.497, 15.61, 1.436, 0.049, 1.467, 0.778, 2859
4.498, 15.61, 1.435, 0.049, 1.466, 0.777, 2859
4.499, 15.61, 1.434, 0.049, 1.465, 0.777, 2859
4.5, 15.61, 1.462, 0.05, 1.464, 0.777, 2859
4.501, 15.61, 1.494, 0.05, 1.465, 0.777, 2859
4.502, 15.61, 1.436, 0.049, 1.466, 0.778, 2859
4.503, 15.61, 1.458, 0.049, 1.465, 0.777, 2859
4.504, 15.61, 1.456, 0.049, 1.465, 0.777, 2859
4.505, 15.61, 1.491, 0.05, 1.465, 0.777, 2859
4.506, 15.61, 1.52, 0.05, 1.466, 0.778, 2859
4.507, 15.61, 1.465, 0.05, 1.468, 0.778, 2859
4.508, 15.61, 1.469, 0.049, 1.468, 0.778, 2859
4.509, 15.61, 1.469, 0.049, 1.468, 0.778, 2859
4.51, 15.61, 1.444, 0.049, 1.466, 0.777, 2859
4.511, 15.61, 1.457, 0.05, 1.465, 0.777, 2859
4.512, 15.61, 1.502, 0.05, 1.466, 0.777, 2859
4.513, 15.61, 1.497, 0.05, 1.467, 0.778, 2859
4.514, 15.61, 1.492, 0.05, 1.468, 0.778, 2859
4.515, 15.61, 1.446, 0.049, 1.468, 0.778, 2859
4.516, 15.61, 1.44, 0.049, 1.467, 0.777, 2859
4.517, 15.61, 1.447, 0.049, 1.466, 0.777, 2859
4.518, 15.61, 1.471, 0.05, 1.465, 0.777, 2859
4.519, 15.61, 1.499, 0.05, 1.466, 0.777, 2859
4.52, 15.61, 1.505, 0.05, 1.467, 0.778, 2859
4.521, 15.61, 1.449, 0.05, 1.468, 0.778, 2859
4.522, 15.61, 1.453, 0.049, 1.467, 0.778, 2859
4.523, 15.61, 1.43, 0.049, 1.466, 0.777, 2859
4.535, 15.61, 1.424, 0.049, 1.462, 0.776, 3096
4.536, 15.61, 1.478, 0.05, 1.463, 0.776, 3096
4.537, 15.61, 1.517, 0.05, 1.464, 0.777, 3096
4.538, 15.61, 1.465, 0.05, 1.465, 0.777, 3096
4.539, 15.61, 1.423, 0.049, 1.466, 0.777, 3096
4.54, 15.61, 1.463, 0.049, 1.464, 0.776, 3096
4.541, 15.61, 1.432, 0.049, 1.463, 0.776, 3096
4.542, 15.61, 1.463, 0.05, 1.463, 0.776, 3096
4.543, 15.61, 1.525, 0.05, 1.464, 0.777, 3096
4.544, 15.61, 1.525, 0.05, 1.464, 0.777, 3096
4.545, 15.61, 1.472, 0.049, 1.466, 0.777, 3096
4.546, 15.61, 1.452, 0.049, 1.465, 0.777, 3096
4.547, 15.61, 1.447, 0.049, 1.464, 0.776, 3096
4.548, 15.61, 1.45, 0.05, 1.463, 0.776, 3096
4.549, 15.61, 1.493, 0.05, 1.463, 0.777, 3096
4.55, 15.61, 1.498, 0.05, 1.465, 0.777, 3096
4.551, 15.61, 1.476, 0.05, 1.466, 0.777, 3096
4.552, 15.61, 1.447, 0.049, 1.465, 0.777, 3096
4.553, 15.61, 1.446, 0.049, 1.464, 0.777, 3096
4.554, 15.61, 1.44, 0.049, 1.464, 0.776, 3096
4.555, 15.61, 1.49, 0.05, 1.463, 0.776, 3096
4.556, 15.61, 1.531, 0.05, 1.464, 0.777, 3096
4.557, 15.61, 1.467, 0.05, 1.466, 0.778, 3096
4.558, 15.61, 1.461, 0.049, 1.466, 0.777, 3096
4.559, 15.61, 1.441, 0.049, 1.465, 0.777, 3096
4.56, 15.61, 1.456, 0.049, 1.464, 0.776, 3096
4.561, 15.61, 1.489, 0.05, 1.464, 0.776, 3096
4.562, 15.61, 1.5, 0.05, 1.464, 0.777, 3096
4.563, 15.61, 1.5, 0.05, 1.466, 0.777, 3096
4.564, 15.61, 1.458, 0.049, 1.466, 0.778, 3096
4.565, 15.61, 1.421, 0.049, 1.466, 0.777, 3096
4.566, 15.61, 1.415, 0.049, 1.465, 0.777, 3096
4.567, 15.61, 1.48, 0.049, 1.464, 0.776, 3096
4.568, 15.61, 1.48, 0.05, 1.464, 0.777, 3096
4.569, 15.61, 1.495, 0.05, 1.465, 0.777, 3096
4.57, 15.61, 1.467, 0.05, 1.467, 0.778, 3096
4.571, 15.61, 1.449, 0.049, 1.467, 0.778, 3096
4.572, 15.62, 1.452, 0.049, 1.466, 0.777, 3096
4.573, 15.62, 1.418, 0.049, 1.464, 0.777, 3096
4.574, 15.62, 1.453, 0.05, 1.464, 0.777, 3096
4.575, 15.61, 1.504, 0.05, 1.465, 0.777, 3096
4.576, 15.61, 1.472, 0.05, 1.466, 0.778, 3096
4.577, 15.61, 1.443, 0.049, 1.466, 0.778, 3096
4.578, 15.61, 1.429, 0.049, 1.465, 0.777, 3096
4.579, 15.61, 1.47, 0.049, 1.464, 0.777, 3096
4.58, 15.61, 1.486, 0.05, 1.464, 0.777, 3096
4.581, 15.61, 1.53, 0.05, 1.464, 0.777, 3096
4.582, 15.61, 1.492, 0.05, 1.466, 0.778, 3096
4.583, 15.61, 1.445, 0.05, 1.466, 0.778, 3096
4.584, 15.61, 1.476, 0.049, 1.466, 0.778, 3096
4.585, 15.61, 1.418, 0.049, 1.465, 0.777, 3096
4.586, 15.61, 1.451, 0.049, 1.464, 0.777, 3096
4.587, 15.61, 1.482, 0.05, 1.464, 0.777, 3096
4.588, 15.61, 1.524, 0.05, 1.465, 0.777, 3096
4.589, 15.61, 1.462, 0.05, 1.467, 0.778, 3096
4.59, 15.61, 1.448, 0.049, 1.467, 0.778, 3096
4.591, 15.61, 1.452, 0.049, 1.466, 0.777, 3096
4.592, 15.61, 1.425, 0.049, 1.465, 0.777, 3096
4.593, 15.61, 1.461, 0.05, 1.465, 0.777, 3096
4.594, 15.61, 1.509, 0.05, 1.466, 0.777, 3096
4.595, 15.61, 1.49, 0.05, 1.467, 0.778, 3096
4.596, 15.61, 1.453, 0.049, 1.468, 0.778, 3096
4.597, 15.61, 1.443, 0.049, 1.467, 0.777, 3096
4.598, 15.61, 1.443, 0.049, 1.466, 0.777, 3096
4.599, 15.61, 1.469, 0.05, 1.465, 0.777, 3096
4.6, 15.61, 1.509, 0.05, 1.465, 0.777, 3096
4.601, 15.61, 1.505, 0.05, 1.466, 0.778, 3096
4.602, 15.61, 1.483, 0.05, 1.468, 0.778, 3096
4.603, 15.61, 1.421, 0.049, 1.467, 0.778, 3096
4.604, 15.61, 1.451, 0.049, 1.466, 0.777, 3096
4.605, 15.61, 1.424, 0.049, 1.465, 0.777, 3096
4.606, 15.61, 1.456, 0.05, 1.465, 0.777, 3096
4.607, 15.61, 1.5, 0.05, 1.467, 0.778, 3096
4.608, 15.61, 1.482, 0.05, 1.467, 0.778, 3096
4.609, 15.61, 1.424, 0.049, 1.467, 0.778, 3096
4.61, 15.62, 1.422, 0.049, 1.466, 0.777, 3096
4.611, 15.62, 1.432, 0.049, 1.465, 0.777, 3096
4.612, 15.62, 1.499, 0.05, 1.465, 0.777, 3096
4.613, 15.62, 1.513, 0.05, 1.466, 0.777, 3096
4.614, 15.62, 1.513, 0.05, 1.466, 0.777, 3096
4.615, 15.61, 1.465, 0.049, 1.468, 0.778, 3096
4.616, 15.61, 1.425, 0.049, 1.467, 0.777, 3096
4.617, 15.61, 1.456, 0.049, 1.466, 0.777, 3096
4.618, 15.61, 1.452, 0.049, 1.465, 0.777, 3096
4.619, 15.61, 1.478, 0.05, 1.465, 0.777, 3096
4.62, 15.61, 1.524, 0.05, 1.466, 0.778, 3096
4.621, 15.61, 1.482, 0.05, 1.467, 0.778, 3096
4.622, 15.61, 1.443, 0.049, 1.467, 0.778, 3096
4.623, 15.61, 1.451, 0.049, 1.466, 0.777, 3096
4.635, 15.61, 1.459, 0.05, 1.463, 0.776, 3354
4.636, 15.61, 1.509, 0.05, 1.463, 0.777, 3354
4.637, 15.61, 1.505, 0.05, 1.465, 0.777, 3354
4.638, 15.61, 1.458, 0.049, 1.465, 0.777, 3354
4.639, 15.61, 1.42, 0.049, 1.465, 0.777, 3354
4.64, 15.61, 1.466, 0.049, 1.464, 0.776, 3354
4.641, 15.61, 1.5, 0.05, 1.463, 0.776, 3354
4.642, 15.61, 1.503, 0.05, 1.464, 0.777, 3354
4.643, 15.61, 1.477, 0.049, 1.466, 0.777, 3354
4.644, 15.61, 1.438, 0.049, 1.466, 0.777, 3354
4.645, 15.61, 1.44, 0.049, 1.465, 0.777, 3354
4.646, 15.61, 1.437, 0.049, 1.464, 0.776, 3354
4.647, 15.61, 1.475, 0.05, 1.464, 0.776, 3354
4.648, 15.61, 1.531, 0.05, 1.466, 0.777, 3354
4.649, 15.61, 1.479, 0.05, 1.467, 0.777, 3354
4.65, 15.61, 1.427, 0.049, 1.467, 0.777, 3354
4.651, 15.61, 1.45, 0.049, 1.466, 0.777, 3354
4.652, 15.61, 1.474, 0.049, 1.465, 0.776, 3354
4.653, 15.61, 1.478, 0.05, 1.465, 0.777, 3354
4.654, 15.61, 1.518, 0.05, 1.466, 0.777, 3354
4.655, 15.62, 1.503, 0.05, 1.467, 0.778, 3354
4.656, 15.62, 1.445, 0.049, 1.467, 0.777, 3354
4.657, 15.62, 1.415, 0.049, 1.465, 0.777, 3354
4.658, 15.62, 1.414, 0.049, 1.464, 0.777, 3354
4.659, 15.62, 1.499, 0.05, 1.464, 0.777, 3354
4.66, 15.61, 1.49, 0.05, 1.466, 0.777, 3354
4.661, 15.61, 1.465, 0.05, 1.466, 0.778, 3354
4.662, 15.61, 1.445, 0.049, 1.466, 0.777, 3354
4.663, 15.61, 1.426, 0.049, 1.465, 0.777, 3354
4.664, 15.61, 1.448, 0.049, 1.464, 0.777, 3354
4.665, 15.61, 1.494, 0.05, 1.464, 0.777, 3354
4.666, 15.61, 1.51, 0.05, 1.465, 0.777, 3354
4.667, 15.61, 1.468, 0.05, 1.466, 0.778, 3354
4.668, 15.62, 1.448, 0.049, 1.466, 0.778, 3354
4.669, 15.62, 1.421, 0.049, 1.465, 0.777, 3354
4.67, 15.62, 1.463, 0.049, 1.464, 0.777, 3354
4.671, 15.62, 1.515, 0.05, 1.465, 0.777, 3354
4.672, 15.61, 1.506, 0.05, 1.466, 0.777, 3354
4.673, 15.61, 1.463, 0.049, 1.467, 0.778, 3354
4.674, 15.61, 1.463, 0.049, 1.467, 0.778, 3354
4.675, 15.61, 1.459, 0.049, 1.465, 0.777, 3354
4.676, 15.61, 1.458, 0.05, 1.464, 0.777, 3354
4.677, 15.61, 1.491, 0.05, 1.465, 0.777, 3354
4.678, 15.61, 1.497, 0.05, 1.466, 0.778, 3354
4.679, 15.61, 1.477, 0.049, 1.467, 0.778, 3354
4.68, 15.61, 1.434, 0.049, 1.466, 0.777, 3354
4.681, 15.61, 1.445, 0.049, 1.465, 0.777, 3354
4.682, 15.61, 1.452, 0.05, 1.464, 0.777, 3354
4.683, 15.61, 1.478, 0.05, 1.464, 0.777, 3354
4.684, 15.61, 1.488, 0.05, 1.465, 0.778, 3354
4.685, 15.61, 1.478, 0.049, 1.466, 0.778, 3354
4.686, 15.61, 1.44, 0.049, 1.465, 0.777, 3354
4.687, 15.61, 1.434, 0.049, 1.464, 0.777, 3354
4.688, 15.61, 1.443, 0.05, 1.463, 0.777, 3354
4.689, 15.61, 1.475, 0.05, 1.464, 0.777, 3354
4.69, 15.61, 1.456, 0.05, 1.465, 0.778, 3354
4.691, 15.61, 1.425, 0.049, 1.465, 0.778, 3354
4.692, 15.61, 1.447, 0.049, 1.465, 0.777, 3354
4.693, 15.61, 1.425, 0.049, 1.464, 0.777, 3354
4.694, 15.62, 1.479, 0.05, 1.463, 0.777, 3354
4.695, 15.61, 1.488, 0.05, 1.464, 0.777, 3354
4.696, 15.61, 1.457, 0.05, 1.465, 0.778, 3354
4.697, 15.61, 1.416, 0.049, 1.465, 0.778, 3354
4.698, 15.61, 1.424, 0.049, 1.464, 0.777, 3354
4.699, 15.61, 1.403, 0.049, 1.463, 0.777, 3354
4.7, 15.61, 1.457, 0.05, 1.463, 0.777, 3354
4.701, 15.61, 1.457, 0.05, 1.463, 0.777, 3354
4.702, 15.61, 1.488, 0.05, 1.465, 0.778, 3354
4.703, 15.61, 1.437, 0.049, 1.466, 0.778, 3354
4.704, 15.62, 1.433, 0.049, 1.464, 0.777, 3354
4.705, 15.62, 1.447, 0.049, 1.464, 0.777, 3354
4.706, 15.62, 1.447, 0.049, 1.464, 0.777, 3354
4.707, 15.61, 1.478, 0.05, 1.465, 0.778, 3354
4.708, 15.62, 1.492, 0.05, 1.465, 0.778, 3354
4.709, 15.62, 1.465, 0.049, 1.465, 0.778, 3354
4.71, 15.62, 1.439, 0.049, 1.464, 0.777, 3354
4.711, 15.62, 1.445, 0.049, 1.463, 0.777, 3354
4.712, 15.62, 1.507, 0.05, 1.463, 0.777, 3354
4.713, 15.61, 1.492, 0.05, 1.464, 0.778, 3354
4.714, 15.61, 1.444, 0.05, 1.465, 0.778, 3354
4.715, 15.62, 1.424, 0.049, 1.465, 0.778, 3354
4.716, 15.62, 1.464, 0.049, 1.464, 0.777, 3354
4.717, 15.62, 1.438, 0.049, 1.463, 0.777, 3354
4.718, 15.62, 1.476, 0.05, 1.464, 0.777, 3354
4.719, 15.62, 1.476, 0.05, 1.465, 0.778, 3354
4.72, 15.62, 1.446, 0.05, 1.466, 0.778, 3354
4.721, 15.62, 1.463, 0.049, 1.465, 0.778, 3354
4.722, 15.62, 1.465, 0.049, 1.464, 0.777, 3354
4.723, 15.62, 1.465, 0.05, 1.463, 0.777, 3354
4.724, 15.62, 1.506, 0.05, 1.464, 0.777, 3354
4.736, 15.61, 1.437, 0.049, 1.467, 0.778, 3633
4.737, 15.62, 1.459, 0.049, 1.466, 0.778, 3633
4.738, 15.62, 1.466, 0.05, 1.465, 0.778, 3633
4.739, 15.62, 1.502, 0.05, 1.466, 0.778, 3633
4.74, 15.61, 1.443, 0.049, 1.467, 0.778, 3633
4.741, 15.62, 1.426, 0.049, 1.467, 0.778, 3633
4.742, 15.62, 1.415, 0.049, 1.466, 0.778, 3633
4.743, 15.62, 1.461, 0.05, 1.465, 0.777, 3633
4.744, 15.62, 1.509, 0.05, 1.465, 0.778, 3633
4.745, 15.62, 1.491, 0.05, 1.466, 0.778, 3633
4.746, 15.62, 1.439, 0.049, 1.466, 0.778, 3633
4.747, 15.62, 1.428, 0.049, 1.466, 0.778, 3633
4.748, 15.62, 1.455, 0.049, 1.464, 0.777, 3633
4.749, 15.62, 1.474, 0.05, 1.464, 0.777, 3633
4.75, 15.62, 1.491, 0.05, 1.465, 0.778, 3633
4.751, 15.62, 1.448, 0.049, 1.466, 0.778, 3633
4.752, 15.62, 1.443, 0.049, 1.466, 0.778, 3633
4.753, 15.62, 1.45, 0.049, 1.465, 0.777, 3633
4.754, 15.62, 1.482, 0.05, 1.464, 0.777, 3633
4.755, 15.62, 1.49, 0.05, 1.465, 0.778, 3633
4.756, 15.62, 1.441, 0.05, 1.466, 0.778, 3633
4.757, 15.62, 1.452, 0.049, 1.466, 0.778, 3633
4.758, 15.62, 1.44, 0.049, 1.465, 0.778, 3633
4.759, 15.62, 1.46, 0.049, 1.464, 0.777, 3633
4.76, 15.62, 1.517, 0.05, 1.464, 0.777, 3633
4.761, 15.62, 1.501, 0.05, 1.465, 0.778, 3633
4.762, 15.62, 1.471, 0.049, 1.466, 0.778, 3633
4.763, 15.62, 1.413, 0.049, 1.465, 0.778, 3633
4.764, 15.62, 1.432, 0.049, 1.464, 0.777, 3633
4.765, 15.62, 1.46, 0.05, 1.463, 0.777, 3633
4.766, 15.62, 1.507, 0.05, 1.464, 0.778, 3633
4.767, 15.62, 1.477, 0.05, 1.465, 0.778, 3633
